,id,isomer,conf_id,idock_score,rf_score
3127,15591,14,3,-8.11,7.7
3128,1349,14,1,-9.08,7.48
3129,5818,15,1,-9.66,7.77
3130,13760,15,3,-8.41,7.47
3131,17800,15,3,-8.99,7.36
3132,5918,15,1,-9.51,7.79
3133,9666,15,2,-7.92,7.63
3134,1193,14,1,-8.01,7.4
3135,8806,15,1,-8.35,7.46
3136,15454,15,2,-8.05,7.6
3137,7355,14,2,-8.48,7.45
3138,12048,15,3,-8.17,7.66
3139,17809,14,1,-9.18,7.59
3140,13858,15,1,-8.77,7.68
3141,13548,15,3,-7.87,7.3
3142,17299,14,3,-9.08,7.42
3143,6827,14,1,-7.35,7.32
3144,15120,15,1,-8.89,7.9
3145,11678,15,2,-8.53,7.6
3146,15117,14,2,-9.23,7.61
3147,11962,15,2,-8.72,7.54
3148,17297,14,3,-9.21,7.64
3149,3632,15,2,-7.89,7.61
3150,5256,15,2,-8.74,7.72
3151,9517,14,2,-8.44,7.64
3152,10991,14,1,-8.82,7.34
3153,6044,15,1,-9.0,7.3
3154,8711,14,2,-9.31,7.86
3155,11175,14,1,-7.63,7.26
3156,7000,15,3,-10.2,7.54
3157,18810,15,1,-8.21,7.59
3158,9088,15,2,-8.66,7.65
3159,8435,14,2,-9.04,7.35
3160,3672,15,2,-9.37,7.58
3161,9033,14,3,-8.71,7.41
3162,14686,15,2,-8.39,7.35
3163,8945,14,1,-8.67,7.65
3164,10991,14,3,-8.87,7.31
3165,5369,14,3,-8.81,7.39
3166,9957,14,3,-8.34,7.93
3167,5376,15,2,-7.54,7.57
3168,8712,15,3,-9.18,7.75
3169,2693,14,2,-9.14,7.7
3170,12799,14,3,-9.17,7.5
3171,17043,14,3,-7.66,7.2
3172,16523,14,3,-8.89,7.56
3173,14478,15,1,-8.72,7.27
3174,6714,15,1,-7.41,7.75
3175,10800,15,2,-7.84,7.55
3176,15848,15,1,-10.17,7.92
3177,4819,14,1,-8.99,7.54
3178,16712,15,2,-8.72,7.83
3179,15048,15,1,-8.6,7.43
3180,4026,15,3,-9.14,7.42
3181,2548,15,1,-9.32,7.53
3182,18676,15,3,-8.8,7.75
3183,8011,14,1,-8.35,7.62
3184,10975,14,2,-8.34,7.63
3185,18365,14,2,-9.24,7.56
3186,8666,15,2,-7.86,7.59
3187,8661,14,2,-8.73,7.47
3188,15860,15,2,-8.24,7.61
3189,13656,15,2,-8.25,7.49
3190,14695,14,2,-8.47,7.5
3191,13229,14,3,-8.58,7.75
3192,5629,14,2,-7.96,7.38
3193,644,15,3,-8.07,7.88
3194,14090,15,2,-9.03,7.41
3195,3292,15,2,-8.44,7.71
3196,752,15,2,-8.85,7.64
3197,18833,14,3,-8.8,7.72
3198,9755,14,3,-8.45,7.32
3199,14685,14,1,-8.22,7.17
3200,11445,14,2,-9.07,7.31
3201,3198,15,3,-8.9,7.69
3202,18341,14,1,-7.41,7.53
3203,3934,15,2,-8.03,7.54
3204,8152,15,2,-9.16,7.65
3205,6554,15,1,-8.79,7.62
3206,4509,14,1,-8.25,7.32
3207,2118,15,1,-8.8,7.54
3208,6584,15,2,-8.59,7.71
3209,11550,15,1,-8.56,7.52
3210,1105,14,3,-9.49,7.6
3211,12196,15,2,-7.66,7.56
3212,15333,14,3,-7.96,7.56
3213,15219,14,1,-8.23,7.71
3214,2661,14,2,-9.15,7.56
3215,15809,14,3,-8.33,7.66
3216,6479,14,2,-8.33,7.26
3217,231,14,2,-8.21,7.49
3218,9694,15,2,-8.9,7.55
3219,10786,15,3,-7.55,7.38
3220,12092,15,1,-7.33,7.77
3221,2274,15,1,-8.89,7.48
3222,2724,15,1,-8.8,7.85
3223,9212,15,1,-8.3,8.14
3224,571,14,3,-8.46,7.35
3225,8990,15,3,-8.35,7.78
3226,13655,14,3,-8.11,7.21
3227,16198,15,3,-8.1,7.59
3228,6182,15,1,-8.45,7.41
3229,12402,15,2,-9.13,7.41
3230,584,15,1,-8.44,8.14
3231,11993,14,2,-8.09,7.33
3232,16549,14,2,-9.21,7.41
3233,6091,14,1,-8.93,7.4
3234,13897,14,1,-9.13,7.46
3235,3069,14,3,-8.32,7.72
3236,10259,14,1,-7.47,7.34
3237,17810,15,3,-8.77,7.51
3238,2311,14,2,-8.84,7.46
3239,12250,15,3,-9.6,7.69
3240,1505,14,2,-9.31,7.51
3241,15446,15,2,-8.82,8.21
3242,3093,14,2,-8.27,7.45
3243,4954,15,1,-8.48,7.84
3244,13467,14,3,-8.32,7.86
3245,5590,15,2,-7.78,7.24
3246,12729,14,1,-7.95,7.37
3247,16846,15,3,-8.97,7.6
3248,15770,15,2,-8.68,7.46
3249,3475,14,3,-7.72,8.14
3250,8340,15,3,-8.52,7.58
3251,4044,15,2,-7.65,7.59
3252,10244,15,2,-8.45,7.78
3253,14191,14,3,-8.87,7.23
3254,16323,14,3,-8.29,7.38
3255,6456,15,3,-8.8,7.64
3256,14969,14,2,-9.16,7.43
3257,6534,15,1,-7.88,7.91
3258,12550,15,3,-9.56,7.55
3259,6734,15,2,-8.77,7.63
3260,12214,15,1,-8.35,7.66
3261,10416,15,2,-9.09,7.47
3262,8438,15,3,-8.97,7.5
3263,1678,15,2,-7.83,7.44
3264,1998,15,1,-9.06,7.54
3265,11335,14,2,-8.49,7.3
3266,17756,15,2,-8.71,7.5
3267,18505,14,3,-7.73,7.31
3268,18205,14,1,-9.17,7.25
3269,18678,15,3,-7.66,7.5
3270,1191,14,3,-8.39,7.49
3271,5250,15,2,-8.5,7.62
3272,12450,15,3,-8.08,7.43
3273,3699,14,2,-9.4,7.54
3274,18161,14,2,-9.18,7.54
3275,12274,15,1,-8.93,7.63
3276,10961,14,1,-8.68,7.8
3277,1301,14,1,-7.64,7.88
3278,6487,14,1,-8.69,7.73
3279,3822,15,2,-8.88,7.75
3280,9755,14,2,-8.35,7.33
3281,8163,14,3,-8.86,7.65
3282,2693,14,3,-9.47,7.89
3283,13675,14,2,-9.26,7.28
3284,6780,15,2,-9.5,7.87
3285,17755,14,1,-8.53,7.44
3286,7132,15,3,-8.8,7.91
3287,18026,15,1,-8.89,7.28
3288,4839,14,2,-8.99,7.45
3289,12401,14,3,-9.13,7.77
3290,14417,14,2,-9.42,7.9
3291,18503,14,2,-9.08,7.62
3292,5532,15,1,-8.41,8.07
3293,5859,14,1,-9.21,7.44
3294,7164,15,1,-8.34,7.38
3295,14964,15,1,-9.18,7.35
3296,18742,15,2,-8.49,7.8
3297,5756,15,3,-8.66,7.36
3298,11159,14,3,-8.88,7.55
3299,6076,15,1,-8.03,7.47
3300,8964,15,3,-9.03,7.57
3301,9044,15,1,-8.1,7.57
3302,18546,15,2,-8.84,7.71
3303,13178,15,3,-9.54,7.6
3304,5532,15,2,-8.29,8.01
3305,12862,15,3,-7.43,7.66
3306,14507,14,3,-9.21,7.53
3307,14984,15,3,-8.27,7.74
3308,4813,14,3,-9.12,7.61
3309,13078,15,3,-9.35,7.69
3310,3934,15,3,-8.26,7.64
3311,8633,14,1,-8.53,7.28
3312,17110,15,1,-9.21,7.7
3313,12479,14,3,-8.85,7.52
3314,18749,14,3,-7.72,7.34
3315,3291,14,2,-8.22,7.24
3316,888,15,1,-8.75,7.79
3317,6553,14,2,-9.27,7.26
3318,8005,14,3,-7.67,7.48
3319,3974,15,3,-8.29,7.27
3320,9575,14,1,-8.36,7.53
3321,7177,14,3,-9.43,7.51
3322,14293,14,1,-8.47,7.37
3323,548,15,3,-8.41,7.86
3324,15553,14,3,-7.48,7.46
3325,3218,15,2,-9.09,7.43
3326,2117,14,1,-8.79,7.37
3327,5346,15,1,-8.61,7.95
3328,17282,15,2,-8.21,7.82
3329,7093,14,1,-8.41,7.61
3330,17067,14,3,-9.19,7.65
3331,6662,15,3,-7.66,7.41
3332,11677,14,1,-8.17,7.27
3333,9204,15,3,-9.37,7.59
3334,4510,15,1,-8.14,7.53
3335,11176,15,1,-7.4,7.33
3336,10133,14,1,-8.96,7.43
3337,4509,14,2,-8.08,7.45
3338,15694,15,1,-8.08,7.87
3339,4134,15,1,-8.59,7.46
3340,8139,14,2,-7.57,7.62
3341,5164,15,3,-8.49,7.42
3342,2626,15,1,-8.69,7.38
3343,699,14,1,-7.87,7.6
3344,1660,15,2,-8.14,7.52
3345,1869,14,2,-8.81,7.66
3346,11449,14,3,-8.32,7.33
3347,10566,15,2,-9.28,7.52
3348,15694,15,3,-7.96,7.81
3349,18600,15,1,-8.26,7.18
3350,2586,15,1,-8.4,7.51
3351,2135,14,3,-7.99,7.44
3352,13716,15,1,-8.84,8.07
3353,643,14,1,-7.94,7.65
3354,11839,14,3,-7.7,7.41
3355,17592,15,1,-8.26,7.69
3356,18382,15,1,-8.99,7.86
3357,6702,15,3,-8.94,7.73
3358,897,14,1,-8.36,7.76
3359,8579,14,3,-8.68,7.97
3360,15398,15,3,-8.37,7.55
3361,15813,14,2,-9.38,7.57
3362,10982,15,3,-8.83,7.43
3363,11896,15,3,-8.26,7.27
3364,3452,15,2,-8.72,7.63
3365,8565,14,3,-8.35,7.38
3366,9309,14,1,-8.01,7.51
3367,11552,15,3,-8.27,7.54
3368,8710,15,2,-9.45,7.45
3369,7409,14,1,-7.86,7.62
3370,10583,14,3,-8.43,7.26
3371,13171,14,2,-9.43,7.32
3372,87,14,2,-8.53,7.65
3373,6715,14,3,-7.98,8.1
3374,11172,15,3,-9.38,7.53
3375,10642,15,3,-8.69,7.6
3376,6903,14,2,-8.63,7.52
3377,7333,14,1,-9.76,7.54
3378,16177,14,2,-7.47,7.43
3379,17665,14,1,-9.12,7.34
3380,8375,14,2,-8.72,8.07
3381,13750,15,1,-8.95,7.38
3382,6642,15,2,-9.18,7.65
3383,669,14,3,-8.47,7.36
3384,17872,15,2,-8.71,8.05
3385,1762,15,3,-9.02,7.61
3386,4677,14,1,-8.66,7.32
3387,17755,14,2,-8.44,7.47
3388,7787,14,2,-9.37,7.46
3389,5834,15,1,-8.91,7.9
3390,16294,15,3,-7.82,7.48
3391,11193,14,1,-8.64,7.48
3392,3069,14,2,-8.49,7.85
3393,15325,14,2,-8.48,7.66
3394,18033,14,2,-8.11,7.5
3395,11778,15,2,-9.23,7.51
3396,4352,15,3,-8.52,7.34
3397,13995,14,1,-9.41,7.3
3398,2945,14,3,-8.45,7.5
3399,8643,14,2,-9.13,7.3
3400,955,14,2,-8.86,7.84
3401,5162,15,1,-9.19,7.57
3402,5643,14,3,-8.0,7.49
3403,3821,14,3,-8.6,7.34
3404,7811,14,3,-8.82,7.94
3405,8843,14,2,-8.5,7.65
3406,10097,14,3,-8.78,7.41
3407,15509,14,1,-8.67,7.59
3408,9810,15,1,-8.39,7.6
3409,2392,15,1,-9.76,7.97
3410,366,15,1,-8.04,7.72
3411,5500,15,1,-8.18,7.31
3412,18041,14,3,-8.12,7.35
3413,1828,15,3,-9.9,7.85
3414,11772,15,1,-7.79,7.85
3415,8021,14,1,-7.88,7.22
3416,8712,15,2,-8.98,7.72
3417,3259,14,3,-9.29,7.4
3418,9062,15,3,-8.82,7.16
3419,18383,14,3,-9.2,7.9
3420,6903,14,1,-8.65,7.46
3421,3837,14,3,-7.99,7.59
3422,1043,14,3,-7.54,7.46
3423,7996,15,2,-8.51,7.42
3424,1901,14,3,-8.27,7.19
3425,10057,14,1,-9.06,7.66
3426,15325,14,1,-8.51,7.57
3427,1151,14,2,-8.29,7.71
3428,18029,14,2,-8.42,7.41
3429,2118,15,3,-8.75,7.69
3430,15708,15,1,-8.37,7.62
3431,12098,15,2,-8.73,7.57
3432,13223,14,3,-8.21,7.26
3433,10057,14,2,-9.14,7.57
3434,1193,14,2,-8.29,7.38
3435,13867,14,3,-9.51,7.95
3436,10092,15,1,-9.61,7.68
3437,15996,15,3,-8.13,7.68
3438,1660,15,3,-7.98,7.52
3439,7177,14,1,-9.43,7.58
3440,1683,14,3,-8.71,7.59
3441,16165,14,3,-8.17,7.37
3442,7369,14,3,-8.99,7.74
3443,5405,14,1,-8.52,7.52
3444,16657,14,3,-8.36,7.53
3445,6837,14,3,-7.57,7.49
3446,32,15,2,-8.77,7.83
3447,18178,15,3,-8.23,7.34
3448,17373,14,3,-8.17,7.6
3449,4079,14,3,-8.18,7.33
3450,6762,15,1,-9.06,7.51
3451,5273,14,2,-8.33,7.62
3452,18834,15,1,-8.77,7.64
3453,13011,14,3,-8.83,8.16
3454,14888,15,1,-8.93,7.55
3455,2386,15,3,-9.0,7.64
3456,16293,14,3,-8.47,7.36
3457,15677,14,3,-8.36,7.81
3458,10976,15,2,-9.14,7.79
3459,8123,14,3,-8.69,7.43
3460,14985,14,2,-8.65,7.39
3461,5797,14,3,-8.37,7.35
3462,674,15,3,-8.77,7.35
3463,3292,15,3,-8.4,7.59
3464,9628,15,2,-7.58,7.47
3465,12730,15,2,-8.35,7.48
3466,2799,14,3,-9.49,7.5
3467,4436,15,1,-9.45,7.68
3468,5755,14,2,-8.63,7.45
3469,9761,14,2,-8.2,7.64
3470,8553,14,3,-8.58,7.3
3471,2854,15,3,-8.68,7.58
3472,2755,14,1,-9.11,7.46
3473,18232,15,2,-8.31,7.7
3474,1405,14,2,-9.26,7.56
3475,10612,15,2,-8.45,7.41
3476,4768,15,3,-8.63,7.33
3477,14634,15,2,-9.0,7.74
3478,10942,15,3,-9.57,7.6
3479,15649,14,3,-8.78,7.28
3480,8339,14,1,-8.39,7.68
3481,16549,14,1,-9.16,7.57
3482,7000,15,1,-10.25,7.53
3483,3973,14,2,-8.68,7.52
3484,1163,14,3,-8.99,7.33
3485,15782,15,3,-8.29,7.5
3486,4476,15,2,-9.79,7.92
3487,1258,15,3,-8.67,7.8
3488,10260,15,1,-7.7,7.39
3489,3164,15,2,-8.45,8.08
3490,9357,14,1,-8.29,7.79
3491,15918,15,3,-8.65,7.76
3492,13343,14,2,-8.44,7.38
3493,17805,14,3,-9.07,7.49
3494,18094,15,2,-9.05,7.52
3495,16252,15,2,-8.66,7.46
3496,16929,14,3,-9.03,7.24
3497,4402,15,3,-8.19,7.54
3498,38,15,3,-8.42,7.83
3499,971,14,2,-8.3,7.18
3500,8941,14,1,-8.83,7.46
3501,5021,14,1,-7.66,7.99
3502,17358,15,2,-8.17,7.45
3503,7844,15,3,-8.32,7.46
3504,12637,14,2,-8.41,7.64
3505,4462,15,3,-8.87,7.39
3506,11910,15,1,-9.57,7.7
3507,9107,14,2,-9.11,7.42
3508,17106,15,3,-8.65,7.31
3509,9935,14,3,-8.91,7.38
3510,4687,14,1,-8.67,7.75
3511,9990,15,2,-7.53,7.44
3512,7773,14,1,-8.36,7.38
3513,3619,14,3,-8.17,7.25
3514,9043,14,1,-8.05,7.36
3515,12483,14,3,-9.57,7.41
3516,13400,15,1,-8.56,7.84
3517,13681,14,3,-8.79,8.01
3518,15995,14,1,-7.58,7.43
3519,18345,14,1,-8.04,7.35
3520,16886,15,1,-9.4,7.48
3521,12279,14,3,-8.85,7.45
3522,5222,15,2,-8.59,7.46
3523,8945,14,2,-8.49,7.57
3524,15290,15,1,-9.17,7.43
3525,5909,14,2,-8.84,7.49
3526,18507,14,2,-7.59,7.39
3527,13554,15,1,-9.55,7.32
3528,6324,15,2,-9.41,7.6
3529,18025,14,1,-8.98,7.42
3530,5162,15,3,-9.21,7.54
3531,6423,14,3,-8.17,7.29
3532,4134,15,3,-8.87,7.48
3533,2862,15,1,-8.4,7.8
3534,15453,14,3,-8.51,8.22
3535,14887,14,1,-8.75,7.3
3536,6937,14,1,-9.03,7.87
3537,12297,14,2,-8.09,7.51
3538,5140,15,2,-7.91,7.1
3539,17592,15,2,-8.08,7.61
3540,17836,15,1,-9.38,7.41
3541,14723,14,2,-8.76,7.59
3542,6949,14,1,-7.62,7.4
3543,6450,15,1,-9.21,7.39
3544,10848,15,2,-7.67,7.78
3545,2954,15,3,-8.47,7.56
3546,11151,14,3,-8.24,7.57
3547,12483,14,1,-9.45,7.51
3548,18832,15,2,-7.7,7.25
3549,13997,14,2,-8.32,7.47
3550,1520,15,1,-8.77,7.55
3551,13012,15,2,-8.6,7.97
3552,11475,14,3,-8.94,7.3
3553,16067,14,1,-9.11,7.55
3554,12988,15,3,-9.36,7.41
3555,6010,15,2,-7.5,7.77
3556,17992,15,2,-9.26,7.37
3557,9235,14,3,-8.88,7.26
3558,16163,14,3,-8.95,7.57
3559,1110,15,3,-8.13,7.45
3560,9773,14,2,-8.62,7.53
3561,6075,14,1,-7.93,7.19
3562,16572,15,1,-7.64,7.64
3563,15450,15,3,-8.7,7.49
3564,17298,15,3,-8.38,7.31
3565,3374,15,3,-8.76,7.59
3566,14719,14,2,-9.15,7.44
3567,3676,15,3,-8.61,7.5
3568,11450,15,2,-8.27,7.34
3569,13898,15,1,-8.77,7.33
3570,8467,14,1,-8.17,7.46
3571,14386,15,3,-8.66,7.34
3572,3720,15,3,-8.45,7.54
3573,9919,14,3,-8.67,7.77
3574,13967,14,3,-10.03,7.58
3575,5255,14,3,-8.26,7.1
3576,16077,14,1,-8.92,7.35
3577,2117,14,3,-8.96,7.49
3578,11349,14,2,-8.69,7.47
3579,10058,15,1,-9.28,7.74
3580,16391,14,2,-8.26,7.72
3581,6715,14,1,-8.21,7.6
3582,2758,15,2,-9.23,7.43
3583,5519,14,2,-8.25,7.69
3584,13459,14,1,-8.47,7.69
3585,2755,14,2,-9.17,7.55
3586,9289,14,3,-9.22,7.81
3587,2348,15,1,-8.94,7.27
3588,13047,14,2,-8.21,7.26
3589,7844,15,2,-8.01,7.54
3590,7803,14,2,-9.29,7.59
3591,12851,14,3,-7.46,7.55
3592,10009,14,2,-9.01,7.58
3593,17007,14,3,-8.88,7.86
3594,14128,15,1,-7.56,7.41
3595,9044,15,2,-8.05,7.44
3596,16957,14,3,-8.21,7.32
3597,1691,14,1,-8.78,7.54
3598,4758,15,2,-8.38,8.04
3599,2386,15,1,-9.08,7.63
3600,6816,15,2,-7.74,7.39
3601,1942,15,2,-9.22,7.65
3602,15767,14,2,-8.46,7.31
3603,18622,15,1,-8.71,7.65
3604,7393,14,1,-9.05,7.56
3605,9514,15,2,-8.97,7.45
3606,9045,14,3,-7.74,7.58
3607,12091,14,2,-7.47,7.62
3608,4758,15,3,-8.34,8.16
3609,9198,15,1,-8.68,7.54
3610,2707,14,1,-8.24,7.57
3611,4152,15,2,-8.42,7.84
3612,12284,15,2,-9.62,7.95
3613,9301,14,1,-8.05,7.53
3614,6499,14,3,-8.96,7.74
3615,8375,14,1,-8.66,8.07
3616,17281,14,3,-7.92,7.87
3617,12316,15,3,-9.02,7.59
3618,13967,14,1,-9.74,7.59
3619,11993,14,1,-8.26,7.54
3620,9046,15,1,-7.81,7.77
3621,18279,14,2,-8.09,7.63
3622,2239,14,1,-8.18,7.64
3623,2953,14,1,-8.58,7.48
3624,9469,14,3,-7.62,7.39
3625,18591,14,3,-8.11,7.39
3626,10134,15,2,-9.04,7.39
3627,8954,15,3,-9.61,7.81
3628,17860,15,3,-8.63,7.58
3629,2273,14,3,-8.97,7.32
3630,4921,14,3,-9.32,7.81
3631,17877,14,1,-9.13,7.63
3632,10334,15,3,-8.22,7.81
3633,8991,14,2,-8.76,7.5
3634,6488,15,1,-8.67,7.89
3635,13715,14,2,-9.01,7.91
3636,16345,14,2,-8.36,7.56
3637,5519,14,1,-8.52,7.42
3638,18381,14,3,-8.47,7.54
3639,11941,14,1,-8.84,7.62
3640,6783,14,1,-7.96,7.24
3641,9430,15,2,-7.74,7.46
3642,8616,15,3,-8.32,7.46
3643,5256,15,1,-8.81,7.78
3644,4540,15,3,-9.84,7.56
3645,15097,14,2,-8.89,7.7
3646,14817,14,3,-7.16,7.63
3647,16550,15,1,-9.13,7.68
3648,4678,15,2,-8.8,7.56
3649,6533,14,2,-7.44,7.54
3650,11550,15,2,-8.29,7.55
3651,88,15,2,-8.65,7.46
3652,16622,15,1,-9.01,7.72
3653,12663,14,3,-8.06,7.72
3654,7132,15,2,-8.82,8.04
3655,15927,14,3,-9.29,7.65
3656,13501,14,1,-8.85,7.41
3657,10415,14,2,-8.99,7.59
3658,6059,14,1,-8.79,7.5
3659,4225,14,3,-9.37,7.37
3660,2511,14,3,-7.95,7.55
3661,9852,15,2,-9.43,7.73
3662,16264,15,1,-8.01,7.58
3663,18697,14,3,-8.53,7.26
3664,7223,14,1,-8.28,7.35
3665,4751,14,1,-8.18,7.42
3666,3292,15,1,-8.68,7.79
3667,4886,15,3,-8.07,7.38
3668,6035,14,3,-8.99,7.55
3669,8836,15,1,-7.09,7.61
3670,2391,14,3,-9.06,7.48
3671,11962,15,3,-8.78,7.51
3672,15047,14,3,-8.65,7.48
3673,15910,15,2,-8.42,7.52
3674,6003,14,1,-8.14,7.21
3675,245,14,2,-9.57,7.53
3676,7752,15,3,-8.82,7.43
3677,1677,14,1,-8.5,8.03
3678,18693,14,3,-8.81,7.79
3679,8434,15,1,-7.91,7.52
3680,16939,14,3,-9.33,7.55
3681,18396,15,2,-8.51,7.57
3682,2347,14,2,-9.22,7.53
3683,7079,14,2,-8.71,7.43
3684,973,14,3,-7.5,7.87
3685,8123,14,2,-8.93,7.49
3686,8276,15,3,-8.55,7.77
3687,10144,15,1,-8.71,7.38
3688,11803,14,1,-8.45,7.24
3689,798,15,1,-8.35,7.5
3690,6500,15,3,-8.7,7.67
3691,8679,14,1,-9.37,7.32
3692,2330,15,3,-9.62,7.66
3693,16671,14,1,-7.66,7.38
3694,4789,14,2,-8.65,7.56
3695,1702,15,3,-8.39,7.26
3696,2825,14,1,-8.14,8.13
3697,644,15,1,-7.94,7.59
3698,2170,15,1,-8.64,7.51
3699,5836,15,2,-9.58,7.6
3700,2471,14,3,-8.56,7.63
3701,15714,15,3,-8.4,7.97
3702,4295,14,3,-9.38,7.54
3703,10434,15,1,-8.4,7.59
3704,18447,14,1,-8.58,7.41
3705,1182,15,3,-9.02,7.53
3706,4509,14,3,-8.33,7.52
3707,1765,14,1,-7.96,7.3
3708,16886,15,3,-9.39,7.47
3709,13834,15,2,-8.7,7.3
3710,6371,14,2,-7.92,7.5
3711,16322,15,2,-8.7,7.61
3712,5486,15,2,-8.58,7.42
3713,751,14,1,-9.03,7.65
3714,11890,15,1,-8.12,7.25
3715,3026,15,3,-8.64,7.49
3716,184,15,3,-9.03,7.55
3717,18351,14,1,-9.15,7.45
3718,11175,14,2,-7.81,7.21
3719,5519,14,3,-8.57,7.65
3720,11869,14,1,-8.89,7.52
3721,5566,15,1,-9.39,7.66
3722,2709,14,2,-8.33,7.49
3723,5918,15,3,-9.33,7.78
3724,7667,14,2,-8.77,7.54
3725,18206,15,1,-9.08,7.78
3726,2170,15,3,-8.6,7.53
3727,4757,14,2,-8.41,8.16
3728,4017,14,3,-8.19,7.22
3729,11736,15,3,-9.18,7.36
3730,9187,14,3,-8.92,7.48
3731,13182,15,1,-7.85,7.49
3732,15091,14,1,-8.7,7.41
3733,4510,15,2,-8.34,7.16
3734,14685,14,2,-8.21,7.14
3735,2279,14,2,-7.36,7.58
3736,5183,14,3,-8.07,7.76
3737,3798,15,1,-8.89,7.49
3738,4881,14,1,-8.28,7.25
3739,5918,15,2,-9.53,7.53
3740,2878,15,2,-7.97,7.54
3741,7138,15,1,-8.23,7.23
3742,5442,15,1,-8.72,7.45
3743,5502,15,1,-8.86,7.3
3744,2472,15,1,-8.28,7.57
3745,6761,14,3,-9.07,7.43
3746,14137,14,1,-8.79,7.22
3747,1758,15,1,-8.79,7.37
3748,8659,14,1,-8.42,7.43
3749,4496,15,1,-9.36,7.54
3750,16070,15,1,-9.51,7.62
3751,4425,14,3,-8.62,7.71
3752,4820,15,1,-9.3,7.7
3753,14599,14,3,-8.61,7.93
3754,18194,15,3,-8.2,7.53
3755,3754,15,1,-8.73,7.74
3756,6021,14,2,-8.99,7.31
3757,3046,15,1,-9.24,7.6
3758,9185,14,1,-9.07,7.59
3759,6452,15,1,-7.94,7.35
3760,4559,14,2,-8.13,7.48
3761,1337,14,3,-8.53,7.84
3762,15468,15,1,-9.09,7.31
3763,14865,14,1,-7.96,7.59
3764,14164,15,3,-8.32,7.67
3765,11235,14,3,-8.24,7.94
3766,12177,14,1,-8.85,7.29
3767,16621,14,2,-8.96,7.63
3768,9464,15,3,-8.21,7.5
3769,5255,14,1,-8.33,7.35
3770,17753,14,2,-7.99,7.63
3771,4026,15,1,-8.96,7.26
3772,8659,14,2,-8.66,7.72
3773,6952,15,1,-8.06,7.43
3774,7053,14,3,-7.86,7.48
3775,17809,14,2,-9.27,7.58
3776,135,14,3,-9.28,7.61
3777,9990,15,3,-7.69,7.27
3778,16026,15,2,-8.92,7.52
3779,12517,14,1,-8.95,7.58
3780,7420,15,3,-8.46,7.49
3781,18715,14,3,-8.65,7.17
3782,12504,15,3,-8.62,7.46
3783,18334,15,1,-7.92,7.53
3784,16487,14,1,-8.96,7.44
3785,18656,15,2,-9.15,7.53
3786,4588,15,3,-7.83,7.77
3787,2580,15,3,-8.06,7.31
3788,8803,14,3,-8.45,7.53
3789,9557,14,2,-7.47,7.45
3790,4608,15,2,-9.44,7.46
3791,13193,14,1,-9.22,7.59
3792,12480,15,2,-8.39,7.32
3793,10100,15,2,-8.38,7.32
3794,915,14,1,-8.58,8.17
3795,18049,14,1,-7.68,7.81
3796,11778,15,3,-9.21,7.68
3797,14504,15,3,-8.86,7.62
3798,17096,15,1,-8.51,7.61
3799,15707,14,3,-8.81,7.74
3800,12437,14,2,-8.34,7.47
3801,5817,14,3,-9.15,8.01
3802,4265,14,2,-9.4,7.18
3803,9706,15,3,-8.85,7.44
3804,8178,15,3,-8.95,7.45
3805,7739,14,2,-9.25,7.67
3806,2512,15,2,-8.1,7.61
3807,7083,14,3,-8.49,7.77
3808,14705,14,1,-7.83,7.52
3809,11145,14,2,-7.98,7.35
3810,9762,15,2,-8.22,7.73
3811,9241,14,3,-7.87,7.22
3812,18644,15,3,-8.8,7.59
3813,11836,15,2,-8.97,7.52
3814,15048,15,2,-8.43,7.34
3815,15714,15,2,-8.38,7.96
3816,5207,14,1,-8.71,7.74
3817,6616,15,1,-9.55,7.95
3818,17414,15,2,-8.84,7.54
3819,18533,14,1,-7.82,7.6
3820,18257,14,1,-8.61,8.01
3821,13194,15,2,-9.09,7.71
3822,6299,14,2,-9.21,7.57
3823,5697,14,2,-8.79,7.78
3824,7226,15,1,-8.17,7.67
3825,15797,14,1,-7.95,7.31
3826,8660,15,2,-8.61,7.55
3827,245,14,3,-9.43,7.49
3828,18437,14,2,-7.87,7.34
3829,10489,14,2,-9.67,7.42
3830,18810,15,2,-8.07,7.32
3831,4274,15,2,-9.1,7.63
3832,18637,14,3,-8.29,7.38
3833,6789,14,3,-8.0,7.56
3834,2217,14,1,-9.12,7.36
3835,18322,15,3,-8.14,7.57
3836,10013,14,2,-9.13,7.38
3837,4877,14,2,-7.82,7.21
3838,1283,14,3,-8.66,7.59
3839,16134,15,1,-8.48,7.51
3840,9469,14,2,-7.39,7.48
3841,16134,15,2,-8.23,7.37
3842,14727,14,2,-8.29,7.55
3843,8828,15,3,-9.04,7.34
3844,11160,15,1,-8.87,7.44
3845,15279,14,1,-8.15,7.48
3846,18748,15,1,-8.54,7.61
3847,16402,15,1,-8.86,7.17
3848,17620,15,2,-8.33,7.33
3849,4082,15,2,-9.77,7.61
3850,17799,14,3,-9.07,7.27
3851,7138,15,2,-7.95,7.2
3852,14633,14,2,-8.84,7.59
3853,7205,14,2,-9.12,7.94
3854,17835,14,3,-9.09,7.58
3855,18437,14,3,-7.91,7.34
3856,341,14,3,-9.2,7.64
3857,15650,15,1,-7.76,7.09
3858,11665,14,1,-8.65,7.21
3859,8616,15,2,-8.26,7.52
3860,3940,15,3,-9.09,7.38
3861,12224,15,2,-8.93,7.55
3862,2708,15,2,-8.32,7.81
3863,8124,15,1,-8.7,7.28
